0.004,0,1,149,495,144,144,29.8,0,0,5,1773912597
0.002,0,1,144,475,139,139,28.8,0,1,5,1773912597
0.003,0,1,139,455,134,134,27.8,0,2,5,1773912597
0.002,0,1,134,435,129,129,26.8,0,3,5,1773912597
0.002,0,1,129,415,124,124,25.8,0,4,5,1773912597
0.002,0,1,124,395,119,119,24.8,0,5,5,1773912597
0.002,0,1,119,375,114,114,23.8,0,6,5,1773912597
0.002,0,1,114,357,109,109,22.8,0,7,5,1773912597
0.001,0,1,109,340,104,104,21.8,0,8,5,1773912597
0.001,0,1,104,323,99,99,20.8,0,9,5,1773912597
0.002,0,1,99,306,94,94,19.8,0,10,5,1773912597
0.001,0,1,94,289,89,89,18.8,0,11,5,1773912597
0.002,0,1,89,272,84,84,17.8,0,12,5,1773912597
0.001,0,1,84,255,79,79,16.8,0,13,5,1773912597
0,0,1,79,239,74,74,15.8,0,14,5,1773912597
0,0,1,74,223,69,69,14.8,0,15,5,1773912597
0.001,0,1,69,207,64,64,13.8,0,16,5,1773912597
0.002,1,2,127,364,87,84,18.4,1,17,5,1773912597
0.001,1,2,119,340,83,79,17.6,1,18,5,1773912597
0.001,1,2,132,343,79,74,16.8,1,19,5,1773912597
0.002,1,2,121,317,74,69,15.8,1,20,5,1773912597
0.003,2,4,261,693,109,100,22.8,2,21,5,1773912597
0.003,2,4,249,662,105,95,22,2,22,5,1773912597
0.004,3,6,378,982,132,119,27.4,3,23,5,1773912597
0.004,3,6,379,969,129,114,26.8,3,24,5,1773912597
0.003,3,6,364,922,126,110,26.2,3,25,5,1773912597
0.005,3,6,378,927,123,107,25.6,3,26,5,1773912597
0.004,3,6,337,873,119,102,24.8,3,27,5,1773912597
0.004,2,4,283,720,115,100,24,2,28,5,1773912597
0.004,2,5,430,1068,110,96,23,3,29,5,1773912597
0.004,2,5,314,809,105,92,22,3,30,5,1773912597
0.004,2,5,290,761,100,90,21,3,31,5,1773912597
0.001,1,3,176,506,95,88,20,2,32,5,1773912597
0.002,1,3,180,506,90,85,19,2,33,5,1773912597
0.003,1,3,157,460,85,81,18,2,34,5,1773912597
0.002,2,4,245,718,82,77,17.4,2,35,5,1773912597
0.002,2,4,186,556,92,86,19.4,2,36,5,1773912597
0.003,2,4,237,621,89,82,18.8,2,37,5,1773912597
0.003,1,3,220,561,84,78,17.8,1,38,5,1773912597
0.001,1,3,204,532,79,73,16.8,1,39,5,1773912597
0.001,1,3,183,483,74,68,15.8,1,40,5,1773912597
0.003,1,3,162,435,69,63,14.8,1,41,5,1773912597
0.002,1,3,149,405,64,58,13.8,1,42,5,1773912597
0.003,1,3,127,356,59,53,12.8,1,43,5,1773912597
0.002,1,3,113,327,54,50,11.8,1,44,5,1773912597
0.001,1,3,106,311,49,47,10.8,1,45,5,1773912597
0,0,1,49,149,44,44,9.8,0,46,5,1773912597
0.002,0,1,121,386,116,116,24.2,0,47,5,1773912597
0.003,0,1,116,369,111,111,23.2,0,48,5,1773912597
0.003,1,2,196,541,130,123,27,1,49,5,1773912597
0.003,1,2,161,482,125,118,26,1,50,5,1773912597
0.002,1,2,147,456,120,114,25,1,51,5,1773912597
0.001,1,2,142,442,115,110,24,1,52,5,1773912597
0.003,1,2,132,419,110,106,23,1,53,5,1773912597
0.004,1,2,128,408,105,102,22,1,54,5,1773912597
0.003,1,2,121,386,100,98,21,1,55,5,1773912597
0.002,1,2,117,371,95,94,20,1,56,5,1773912597
0.002,0,1,111,356,106,106,22.2,0,57,5,1773912597
0.001,0,1,106,342,101,101,21.2,0,58,5,1773912597
0.001,0,1,101,324,96,96,20.2,0,59,5,1773912597
0.002,0,1,96,306,91,91,19.2,0,60,5,1773912597
0.001,0,1,91,289,86,86,18.2,0,61,5,1773912597
0.001,0,1,86,275,81,81,17.2,0,62,5,1773912597
0,0,1,81,256,76,76,16.2,0,63,5,1773912597
0.001,0,1,76,236,71,71,15.2,0,64,5,1773912597
0.001,0,1,71,218,66,66,14.2,0,65,5,1773912597
0.001,0,1,66,204,61,61,13.2,0,66,5,1773912597
0.001,0,1,61,186,56,56,12.2,0,67,5,1773912597
0.001,0,1,56,168,51,51,11.2,0,68,5,1773912597
0.001,0,1,76,239,71,71,15.2,0,69,5,1773912597
0,0,1,71,225,66,66,14.2,0,70,5,1773912597
0.002,0,1,66,208,61,61,13.2,0,71,5,1773912597
0,0,1,61,192,56,56,12.2,0,72,5,1773912597
0.003,1,2,243,584,114,101,23.8,1,73,5,1773912597
0.004,1,2,228,564,111,98,23.2,1,74,5,1773912597
0.002,1,2,226,554,107,93,22.4,1,75,5,1773912597
0.003,1,2,169,475,102,88,21.4,1,76,5,1773912597
0.002,1,2,161,457,97,85,20.4,1,77,5,1773912597
0.002,1,2,175,514,114,104,23.8,1,78,5,1773912597
0.003,1,2,167,498,109,101,22.8,1,79,5,1773912597
0.003,1,2,159,483,104,98,21.8,1,80,5,1773912597
0.003,1,2,151,467,99,95,20.8,1,81,5,1773912597
0.001,1,2,143,451,94,92,19.8,1,82,5,1773912597
0.002,0,1,94,300,89,89,18.8,0,83,5,1773912597
0.001,0,1,89,283,84,84,17.8,0,84,5,1773912597
0.001,0,1,84,268,79,79,16.8,0,85,5,1773912597
0.001,0,1,79,252,74,74,15.8,0,86,5,1773912597
0,0,1,74,235,69,69,14.8,0,87,5,1773912597
0.002,0,1,69,218,64,64,13.8,0,88,5,1773912597
0.002,1,2,115,364,72,72,15.4,1,89,5,1773912597
0.003,1,2,108,341,67,67,14.4,1,90,5,1773912597
0.001,1,2,101,322,62,62,13.4,1,91,5,1773912597
0,0,1,62,196,57,57,12.4,0,92,5,1773912597
0.001,1,2,153,409,82,77,17.4,1,93,5,1773912597
0.001,1,2,152,433,101,96,21.2,1,94,5,1773912597
0.002,1,2,141,406,96,91,20.2,1,95,5,1773912597
0.002,1,2,130,382,91,86,19.2,1,96,5,1773912597
0.001,1,2,116,357,86,82,18.2,1,97,5,1773912597
0.002,2,4,182,514,83,78,17.6,2,98,5,1773912597
0.003,2,4,182,505,80,74,17,2,99,5,1773912597
0.004,2,4,245,679,107,100,22.4,2,100,5,1773912597
0.001,1,2,203,513,104,96,21.8,1,101,5,1773912597
0.002,1,2,248,603,121,112,25.2,1,102,5,1773912597
0.001,1,2,220,558,117,107,24.4,1,103,5,1773912597
0.003,1,2,198,515,112,102,23.4,1,104,5,1773912597
0.002,1,2,174,469,107,97,22.4,1,105,5,1773912597
0.001,1,2,148,422,102,92,21.4,1,106,5,1773912597
0.003,1,3,157,453,95,89,20,2,107,5,1773912597
0.003,1,3,158,451,90,86,19,3,108,5,1773912597
0.001,2,4,167,480,86,83,18.2,4,109,5,1773912597
0.003,1,3,115,355,80,80,17,2,110,5,1773912597
0.003,2,4,141,400,78,75,16.6,3,111,5,1773912597
0.002,2,5,169,440,72,70,15.4,3,112,5,1773912597
0.003,2,5,197,462,70,65,15,4,113,5,1773912597
0.002,2,5,215,492,66,60,14.2,4,114,5,1773912597
0.005,4,8,377,769,64,55,13.8,4,115,5,1773912597
0.003,4,8,322,665,60,50,13,4,116,5,1773912597
0.006,4,8,316,635,56,45,12.2,4,117,5,1773912597
0.003,4,8,255,537,52,40,11.4,4,118,5,1773912597
0.004,4,8,266,556,48,37,10.6,4,119,5,1773912597
0.002,3,6,161,363,43,34,9.6,3,120,5,1773912597
0.003,3,6,172,409,38,30,8.6,3,121,5,1773912597
0.001,2,4,93,218,33,26,7.6,2,122,5,1773912597
0.002,2,5,136,316,48,34,10.6,4,123,5,1773912597
0.002,2,5,128,296,43,31,9.6,4,124,5,1773912597
0.002,2,5,195,503,83,75,17.6,4,125,5,1773912597
0.002,1,3,173,417,78,74,16.6,2,126,5,1773912597
0.001,1,3,158,390,73,70,15.6,2,127,5,1773912597
0.003,1,3,128,334,68,66,14.6,2,128,5,1773912597
0.002,1,3,148,414,83,80,17.6,2,129,5,1773912597
0.001,2,4,143,427,79,76,16.8,2,130,5,1773912597
0.003,2,4,137,408,74,72,15.8,2,131,5,1773912597
0.003,1,2,100,317,69,68,14.8,1,132,5,1773912597
0.002,1,2,94,295,64,63,13.8,1,133,5,1773912597
0.002,1,2,88,275,59,58,12.8,1,134,5,1773912597
0.002,1,2,82,254,54,53,11.8,1,135,5,1773912597
0.001,1,2,76,237,49,48,10.8,1,136,5,1773912597
0,1,2,70,215,44,43,9.8,1,137,5,1773912597
0.002,1,2,90,281,65,64,14,1,138,5,1773912597
0.004,2,4,224,680,86,81,18.2,3,139,5,1773912597
0.004,2,4,168,516,81,77,17.2,3,140,5,1773912597
0.003,2,4,199,620,76,73,16.2,3,141,5,1773912597
0.006,3,6,576,1309,110,101,23,4,142,5,1773912597
0.004,3,6,521,1195,105,96,22,4,143,5,1773912597
0.004,3,6,501,1156,100,91,21,4,144,5,1773912597
0.004,3,6,428,1047,95,86,20,4,145,5,1773912597
0.006,3,6,318,932,95,82,20,4,146,5,1773912597
0.006,3,7,415,1046,104,87,21.8,4,147,5,1773912597
0.004,3,7,383,992,101,85,21.2,4,148,5,1773912597
0.007,3,7,552,1401,97,84,20.4,4,149,5,1773912597
0.002,2,5,253,636,93,81,19.6,2,150,5,1773912597
0.004,3,6,401,908,90,78,19,2,151,5,1773912597
0.003,3,6,317,773,85,73,18,2,152,5,1773912597
0.004,3,6,277,699,80,69,17,2,153,5,1773912597
0.003,2,5,289,749,80,65,17,2,154,5,1773912597
0.002,2,5,214,557,72,62,15.4,2,155,5,1773912597
0.002,2,5,173,487,67,57,14.4,2,156,5,1773912597
0.002,1,3,100,286,72,56,15.4,1,157,5,1773912597
0.001,1,3,97,275,67,53,14.4,1,158,5,1773912597
0.001,1,2,78,229,56,50,12.2,1,159,5,1773912597
0,1,2,74,219,51,47,11.2,1,160,5,1773912597
0.001,1,2,70,209,46,44,10.2,1,161,5,1773912597
0,0,1,77,241,72,72,15.4,0,162,5,1773912597
0.002,1,2,152,468,103,101,21.6,1,163,5,1773912597
0.001,1,2,167,472,99,96,20.8,1,164,5,1773912597
0.002,1,2,155,450,94,91,19.8,1,165,5,1773912597
0.002,1,2,158,487,110,107,23,1,166,5,1773912597
0.001,1,2,150,464,105,102,22,1,167,5,1773912597
0.003,1,2,142,441,100,97,21,1,168,5,1773912597
0.001,1,2,134,420,95,92,20,1,169,5,1773912597
0.001,1,2,126,399,90,87,19,1,170,5,1773912597
0.002,1,2,118,376,85,82,18,1,171,5,1773912597
0,1,2,111,354,80,78,17,1,172,5,1773912597
0.001,1,2,107,341,75,74,16,1,173,5,1773912597
0.001,0,1,75,239,70,70,15,0,174,5,1773912597
0.002,0,1,101,323,96,96,20.2,0,175,5,1773912597
0,0,1,96,306,91,91,19.2,0,176,5,1773912597
0,0,1,91,289,86,86,18.2,0,177,5,1773912597
0.002,0,1,86,275,81,81,17.2,0,178,5,1773912597
0.001,0,1,81,259,76,76,16.2,0,179,5,1773912597
0.001,0,1,87,276,82,82,17.4,0,180,5,1773912597
0.001,0,1,82,258,77,77,16.4,0,181,5,1773912597
0.003,0,1,77,243,72,72,15.4,0,182,5,1773912597
0.001,0,1,72,227,67,67,14.4,0,183,5,1773912597
0.002,0,1,67,208,62,62,13.4,0,184,5,1773912597
0.001,0,1,62,188,57,57,12.4,0,185,5,1773912597
0.001,0,1,57,173,52,52,11.4,0,186,5,1773912597
0.002,1,2,173,414,77,69,16.4,1,187,5,1773912597
0.003,1,2,130,341,72,64,15.4,1,188,5,1773912597
0.002,1,2,116,312,67,59,14.4,1,189,5,1773912597
0.001,1,2,102,283,62,54,13.4,1,190,5,1773912597
0.001,1,2,106,321,75,69,16,1,191,5,1773912597
0.001,1,2,97,303,70,66,15,1,192,5,1773912597
0.002,1,2,126,405,99,97,20.8,1,193,5,1773912597
0.003,1,2,122,390,94,93,19.8,1,194,5,1773912597
0.002,0,1,94,303,89,89,18.8,0,195,5,1773912597
0.001,0,1,89,284,84,84,17.8,0,196,5,1773912597
0.001,0,1,84,268,79,79,16.8,0,197,5,1773912597
0.001,0,1,79,252,74,74,15.8,0,198,5,1773912597
0,0,1,74,237,69,69,14.8,0,199,5,1773912597
