0.002,0,1,153,508,155,149,32,0,0,5,42
0.001,0,1,129,413,130,129,27,0,5,5,42
0.001,0,1,109,338,105,105,22,0,10,5,42
0.001,0,1,108,335,105,105,22,0,15,5,42
0.001,1,2,121,368,103,99,21.6,1,20,5,42
0.001,2,4,165,525,111,103,23.2,2,25,5,42
0.003,2,4,178,547,91,83,19.2,2,30,5,42
0,0,1,94,294,95,91,20,0,35,5,42
0.001,0,1,114,361,118,113,24.6,0,40,5,42
0,0,1,110,350,112,111,23.4,0,45,5,42
0.001,0,1,89,281,89,87,18.8,0,50,5,42
0.001,1,2,137,430,127,121,26.4,1,55,5,42
0.003,3,6,238,757,114,110,23.8,3,60,5,42
0.001,1,2,128,398,117,112,24.4,1,65,5,42
0,1,2,138,441,118,113,24.6,2,70,5,42
0.001,0,1,113,361,122,117,25.4,0,75,5,42
0.001,0,1,91,289,97,93,20.4,0,80,5,42
0.001,1,2,83,255,74,72,15.8,1,85,5,42
0.001,2,4,127,390,93,82,19.6,1,90,5,42
0.002,2,4,194,532,92,78,19.4,2,95,5,42
0.02,2,4,194,532,92,78,19.4,2,95,5,42
0.011,2,4,194,532,92,78,19.4,2,95,5,42
0.015,2,4,194,532,92,78,19.4,2,95,5,42
0.008,2,4,194,532,92,78,19.4,2,95,5,42
0.005,2,4,194,532,92,78,19.4,2,95,5,42
