0.006,0,1,241,949,240,236,49,0,0,5,42
0.004,0,1,243,957,244,243,49.8,0,5,5,42
0.006,0,1,243,957,244,243,49.8,0,5,5,42
0.005,0,1,219,861,219,219,44.8,0,10,5,42
0.005,0,1,195,765,194,192,39.8,0,15,5,42
0.006,0,1,231,909,229,229,46.8,0,20,5,42
0.003,0,1,206,809,204,204,41.8,0,25,5,42
0.004,0,1,181,709,179,179,36.8,0,30,5,42
0.002,0,1,189,741,187,187,38.4,0,35,5,42
0.002,0,1,164,641,162,162,33.4,0,40,5,42
0.002,0,1,140,545,137,137,28.4,0,45,5,42
0.003,0,1,115,445,112,112,23.4,0,50,5,42
0.002,0,1,91,349,87,87,18.4,0,55,5,42
0.002,0,1,73,277,71,69,15.2,0,60,5,42
0.003,0,1,179,701,180,176,37,0,65,5,42
0.005,0,1,269,1061,270,268,55,0,70,5,42
0.003,0,1,246,969,245,245,50,0,75,5,42
0.006,0,1,308,1217,309,308,62.8,0,80,5,42
0.006,0,1,284,1121,284,284,57.8,0,85,5,42
0.005,0,1,260,1025,259,259,52.8,0,90,5,42
0.003,0,1,236,929,234,234,47.8,0,95,5,42
